customer_id,churn_date,is_churned,churn_reason,churn_type,days_since_last_transaction,last_transaction_date,total_customer_value,customer_lifetime_months,win_back_eligible,prediction_date,actual_churn_date
CUST_006915,,False,,,18,2023-12-14,547.6546232275092,19.6,False,2023-12-02,
CUST_006916,2023-01-21,True,Price,Voluntary,4,2023-12-28,1312.303358862036,20.133333333333333,True,2023-12-02,2023-01-21
CUST_006917,2022-07-26,True,Technical Issues,Voluntary,29,2023-12-03,1068.2595471559791,19.966666666666665,True,2023-12-02,2022-07-26
CUST_006918,2023-11-12,True,Price,Voluntary,21,2023-12-11,123.4173629750006,4.7,True,2023-12-02,2023-11-12
CUST_006919,,False,,,16,2023-12-16,1265.7242836216103,23.533333333333335,False,2023-12-02,
CUST_006920,,False,,,28,2023-12-04,610.6439262070134,21.933333333333334,False,2023-12-02,
CUST_006921,2023-09-29,True,Service Quality,Voluntary,30,2023-12-02,646.9413014085296,23.0,True,2023-12-02,2023-09-29
CUST_006922,,False,,,10,2023-12-22,552.7874090123416,18.333333333333332,False,2023-12-02,
CUST_006923,2023-12-23,True,Service Quality,Voluntary,11,2023-12-21,30.255907332534992,1.3666666666666667,True,2023-12-02,2023-12-23
CUST_006924,,False,,,11,2023-12-21,590.5128145721396,19.366666666666667,False,2023-12-02,
CUST_006925,,False,,,16,2023-12-16,482.11471759674043,7.533333333333333,False,2023-12-02,
CUST_006926,,False,,,4,2023-12-28,2628.14164394835,19.133333333333333,False,2023-12-02,
CUST_006927,,False,,,21,2023-12-11,662.7933260426692,23.7,False,2023-12-02,
CUST_006928,,False,,,29,2023-12-03,406.8947349604197,15.966666666666667,False,2023-12-02,
CUST_006929,,False,,,13,2023-12-19,115.4952082997789,3.433333333333333,False,2023-12-02,
CUST_006930,,False,,,26,2023-12-06,350.97320586893386,13.866666666666667,False,2023-12-02,
CUST_006931,2023-06-12,True,Service Quality,Voluntary,27,2023-12-05,410.47968942047055,9.966666666666667,True,2023-12-02,2023-06-12
CUST_006932,,False,,,17,2023-12-15,144.93314950328102,5.566666666666666,False,2023-12-02,
CUST_006933,,False,,,20,2023-12-12,200.56312103130952,9.866666666666667,False,2023-12-02,
CUST_006934,2022-10-19,True,Price,Voluntary,21,2023-12-11,579.6197384933474,18.7,True,2023-12-02,2022-10-19
CUST_006935,,False,,,20,2023-12-12,438.78897902201254,15.666666666666666,False,2023-12-02,
CUST_006936,,False,,,4,2023-12-28,454.13159108261937,14.133333333333333,False,2023-12-02,
CUST_006937,,False,,,3,2023-12-29,57.94955224598091,1.1,False,2023-12-02,
CUST_006938,,False,,,1,2023-12-31,88.4932710950686,2.033333333333333,False,2023-12-02,
CUST_006939,,False,,,12,2023-12-20,1404.4565671789564,10.4,False,2023-12-02,
CUST_006940,,False,,,18,2023-12-14,58.986160721208364,1.6,False,2023-12-02,
CUST_006941,,False,,,19,2023-12-13,116.55880966088479,3.6333333333333333,False,2023-12-02,
CUST_006942,,False,,,30,2023-12-02,1301.9033399868688,24.0,False,2023-12-02,
CUST_006943,2023-12-24,True,Service Quality,Voluntary,19,2023-12-13,30.365782440380357,1.6333333333333333,True,2023-12-02,2023-12-24
CUST_006944,,False,,,2,2023-12-30,656.089533510879,11.066666666666666,False,2023-12-02,
CUST_006945,,False,,,11,2023-12-21,374.726112265812,5.366666666666666,False,2023-12-02,
CUST_006946,,False,,,22,2023-12-10,718.103906760505,22.733333333333334,False,2023-12-02,
CUST_006947,2023-08-21,True,Service Quality,Voluntary,26,2023-12-06,412.28354657576256,6.866666666666666,True,2023-12-02,2023-08-21
CUST_006948,2023-12-10,True,Price,Voluntary,23,2023-12-09,324.72341566689556,11.766666666666667,True,2023-12-02,2023-12-10
CUST_006949,2023-09-11,True,Price,Voluntary,23,2023-12-09,217.00605008229536,6.766666666666667,True,2023-12-02,2023-09-11
CUST_006950,,False,,,7,2023-12-25,829.2701709947565,15.233333333333333,False,2023-12-02,
CUST_006951,,False,,,20,2023-12-12,942.8269467193202,16.666666666666668,False,2023-12-02,
CUST_006952,,False,,,22,2023-12-10,399.9189812255235,13.733333333333333,False,2023-12-02,
CUST_006953,,False,,,14,2023-12-18,199.96066656953386,6.466666666666667,False,2023-12-02,
CUST_006954,,False,,,14,2023-12-18,1284.1177626484366,23.466666666666665,False,2023-12-02,
CUST_006955,,False,,,15,2023-12-17,181.71919220107586,5.5,False,2023-12-02,
CUST_006956,2023-07-03,True,Service Quality,Voluntary,10,2023-12-22,1172.6957024157641,19.333333333333332,True,2023-12-02,2023-07-03
CUST_006957,,False,,,25,2023-12-07,466.0687141346533,8.833333333333334,False,2023-12-02,
CUST_006958,,False,,,1,2023-12-31,147.27450219812792,5.033333333333333,False,2023-12-02,
CUST_006959,,False,,,19,2023-12-13,454.01086397996954,3.6333333333333333,False,2023-12-02,
CUST_006960,,False,,,18,2023-12-14,125.71147659817487,4.6,False,2023-12-02,
CUST_006961,,False,,,2,2023-12-30,2760.133384335025,17.066666666666666,False,2023-12-02,
CUST_006962,,False,,,3,2023-12-29,1307.9161998535112,22.1,False,2023-12-02,
CUST_006963,,False,,,9,2023-12-23,620.4118541519061,9.3,False,2023-12-02,
CUST_006964,,False,,,14,2023-12-18,887.616060318641,15.466666666666667,False,2023-12-02,
CUST_006965,2022-06-09,True,Price,Voluntary,30,2023-12-02,1155.6590324826934,21.0,True,2023-12-02,2022-06-09
CUST_006966,2023-02-14,True,Price,Voluntary,20,2023-12-12,1507.0546432895655,23.666666666666668,True,2023-12-02,2023-02-14
CUST_006967,,False,,,26,2023-12-06,62.3594410873219,1.8666666666666667,False,2023-12-02,
CUST_006968,,False,,,2,2023-12-30,3781.969772002522,24.066666666666666,False,2023-12-02,
CUST_006969,,False,,,1,2023-12-31,1848.0126892801393,12.033333333333333,False,2023-12-02,
CUST_006970,,False,,,25,2023-12-07,519.2995523878665,16.833333333333332,False,2023-12-02,
CUST_006971,,False,,,11,2023-12-21,56.937243690901155,1.3666666666666667,False,2023-12-02,
CUST_006972,,False,,,5,2023-12-27,58.23513231337471,1.1666666666666667,False,2023-12-02,
CUST_006973,,False,,,5,2023-12-27,628.0414050806992,22.166666666666668,False,2023-12-02,
CUST_006974,,False,,,24,2023-12-08,149.40070615089508,4.8,False,2023-12-02,
CUST_006975,,False,,,27,2023-12-05,683.6174911774914,22.9,False,2023-12-02,
CUST_006976,,False,,,25,2023-12-07,703.131431365171,12.833333333333334,False,2023-12-02,
CUST_006977,,False,,,28,2023-12-04,355.2097680263515,13.933333333333334,False,2023-12-02,
CUST_006978,2023-06-12,True,Price,Voluntary,2,2023-12-30,2078.40298440941,14.066666666666666,True,2023-12-02,2023-06-12
CUST_006979,,False,,,13,2023-12-19,422.50645296841424,6.433333333333334,False,2023-12-02,
CUST_006980,,False,,,2,2023-12-30,652.206724828801,10.066666666666666,False,2023-12-02,
CUST_006981,,False,,,6,2023-12-26,807.7192422537307,13.2,False,2023-12-02,
CUST_006982,,False,,,29,2023-12-03,521.0497384103495,18.966666666666665,False,2023-12-02,
CUST_006983,2023-11-05,True,Price,Voluntary,19,2023-12-13,119.58654213454875,3.6333333333333333,True,2023-12-02,2023-11-05
CUST_006984,2023-05-30,True,Price,Voluntary,16,2023-12-16,789.2868069110111,13.533333333333333,True,2023-12-02,2023-05-30
CUST_006985,,False,,,23,2023-12-09,61.468662504678996,1.7666666666666666,False,2023-12-02,
CUST_006986,,False,,,22,2023-12-10,662.3598175151197,10.733333333333333,False,2023-12-02,
CUST_006987,,False,,,25,2023-12-07,1219.878215998395,7.833333333333333,False,2023-12-02,
CUST_006988,,False,,,30,2023-12-02,92.80341316426299,3.0,False,2023-12-02,
CUST_006989,,False,,,21,2023-12-11,228.74763618224898,8.7,False,2023-12-02,
CUST_006990,,False,,,6,2023-12-26,359.0333962172607,11.2,False,2023-12-02,
CUST_006991,2023-11-28,True,Service Quality,Voluntary,10,2023-12-22,86.70598821353107,2.3333333333333335,True,2023-12-02,2023-11-28
CUST_006992,,False,,,13,2023-12-19,29.858253991741684,2.433333333333333,False,2023-12-02,
CUST_006993,2023-11-30,True,Service Quality,Voluntary,11,2023-12-21,1643.847968970971,12.366666666666667,True,2023-12-02,2023-11-30
CUST_006994,,False,,,14,2023-12-18,3042.2447351737596,19.466666666666665,False,2023-12-02,
CUST_006995,,False,,,26,2023-12-06,155.74204786079787,5.866666666666666,False,2023-12-02,
CUST_006996,,False,,,16,2023-12-16,294.2910043596444,10.533333333333333,False,2023-12-02,
CUST_006997,2023-12-21,True,Service Quality,Voluntary,25,2023-12-07,606.4624365180141,20.833333333333332,True,2023-12-02,2023-12-21
CUST_006998,,False,,,2,2023-12-30,305.4788434551536,4.066666666666666,False,2023-12-02,
CUST_006999,2023-05-21,True,Service Quality,Voluntary,2,2023-12-30,616.4141981952788,23.066666666666666,True,2023-12-02,2023-05-21
CUST_007000,,False,,,19,2023-12-13,60.593571255001784,2.6333333333333333,False,2023-12-02,
CUST_007001,,False,,,3,2023-12-29,304.3302952104697,9.1,False,2023-12-02,
CUST_007002,,False,,,15,2023-12-17,348.5909180327539,13.5,False,2023-12-02,
CUST_007003,,False,,,15,2023-12-17,170.5107738902857,6.5,False,2023-12-02,
CUST_007004,2022-12-30,True,Service Quality,Voluntary,7,2023-12-25,1607.7712198550423,13.233333333333333,True,2023-12-02,2022-12-30
CUST_007005,,False,,,21,2023-12-11,520.3775367693615,10.7,False,2023-12-02,
CUST_007006,,False,,,15,2023-12-17,120.73636051171226,2.5,False,2023-12-02,
CUST_007007,,False,,,1,2023-12-31,1312.2200723128885,21.033333333333335,False,2023-12-02,
CUST_007008,,False,,,9,2023-12-23,2433.9053060709743,15.3,False,2023-12-02,
CUST_007009,,False,,,30,2023-12-02,232.5566945279883,8.0,False,2023-12-02,
CUST_007010,2023-12-08,True,Service Quality,Voluntary,25,2023-12-07,170.70009669319523,2.8333333333333335,True,2023-12-02,2023-12-08
CUST_007011,,False,,,15,2023-12-17,361.60610589897965,5.5,False,2023-12-02,
CUST_007012,,False,,,22,2023-12-10,469.0477624691433,18.733333333333334,False,2023-12-02,
CUST_007013,,False,,,12,2023-12-20,821.6143037002237,14.4,False,2023-12-02,
CUST_007014,,False,,,3,2023-12-29,521.4968027682505,21.1,False,2023-12-02,
CUST_007015,,False,,,27,2023-12-05,418.98348986208936,7.9,False,2023-12-02,
CUST_007016,2023-06-25,True,Technical Issues,Voluntary,14,2023-12-18,249.32175007594586,7.466666666666667,True,2023-12-02,2023-06-25
CUST_007017,,False,,,24,2023-12-08,432.56379517413666,14.8,False,2023-12-02,
CUST_007018,2023-12-13,True,Service Quality,Voluntary,2,2023-12-30,948.2488312363287,16.066666666666666,True,2023-12-02,2023-12-13
CUST_007019,2023-09-14,True,Price,Voluntary,2,2023-12-30,317.33369355880563,13.066666666666666,True,2023-12-02,2023-09-14
CUST_007020,,False,,,12,2023-12-20,655.9827299248836,23.4,False,2023-12-02,
CUST_007021,,False,,,2,2023-12-30,858.1976614371118,14.066666666666666,False,2023-12-02,
CUST_007022,,False,,,26,2023-12-06,958.0138637416053,16.866666666666667,False,2023-12-02,
CUST_007023,,False,,,6,2023-12-26,964.949135537766,16.2,False,2023-12-02,
CUST_007024,,False,,,25,2023-12-07,346.49255479308295,10.833333333333334,False,2023-12-02,
CUST_007025,,False,,,21,2023-12-11,267.9711470345978,10.7,False,2023-12-02,
CUST_007026,,False,,,11,2023-12-21,241.90247126369317,7.366666666666666,False,2023-12-02,
CUST_007027,,False,,,12,2023-12-20,1264.3275621816874,21.4,False,2023-12-02,
CUST_007028,,False,,,5,2023-12-27,200.85159055408695,6.166666666666667,False,2023-12-02,
CUST_007029,2023-10-05,True,Service Quality,Voluntary,3,2023-12-29,3393.1984217385934,22.1,True,2023-12-02,2023-10-05
CUST_007030,2022-06-18,True,Service Quality,Voluntary,23,2023-12-09,2774.3358169407165,21.766666666666666,True,2023-12-02,2022-06-18
CUST_007031,,False,,,10,2023-12-22,1244.7640923357937,20.333333333333332,False,2023-12-02,
CUST_007032,,False,,,15,2023-12-17,62.71188881921432,1.5,False,2023-12-02,
CUST_007033,2023-10-06,True,Service Quality,Voluntary,3,2023-12-29,314.74615537179824,11.1,True,2023-12-02,2023-10-06
CUST_007034,,False,,,7,2023-12-25,1574.7576769185735,10.233333333333333,False,2023-12-02,
CUST_007035,,False,,,22,2023-12-10,547.3669740411462,17.733333333333334,False,2023-12-02,
CUST_007036,,False,,,5,2023-12-27,526.1895605042406,19.166666666666668,False,2023-12-02,
CUST_007037,2023-06-15,True,Price,Voluntary,8,2023-12-24,605.4140400815119,22.266666666666666,True,2023-12-02,2023-06-15
CUST_007038,2023-08-11,True,Service Quality,Voluntary,20,2023-12-12,1067.4418767130383,7.666666666666667,True,2023-12-02,2023-08-11
CUST_007039,2023-04-28,True,Service Quality,Voluntary,2,2023-12-30,860.7311713405251,15.066666666666666,True,2023-12-02,2023-04-28
CUST_007040,2023-10-23,True,Price,Voluntary,15,2023-12-17,584.6614910127423,9.5,True,2023-12-02,2023-10-23
CUST_007041,2022-12-03,True,Service Quality,Voluntary,15,2023-12-17,797.9850123599282,14.5,True,2023-12-02,2022-12-03
CUST_007042,2022-08-17,True,Competition,Voluntary,29,2023-12-03,563.9139434313962,21.966666666666665,True,2023-12-02,2022-08-17
CUST_007043,,False,,,7,2023-12-25,464.05472473135427,15.233333333333333,False,2023-12-02,
CUST_007044,,False,,,6,2023-12-26,1776.803455651981,12.2,False,2023-12-02,
CUST_007045,2023-07-30,True,Price,Voluntary,14,2023-12-18,375.4903346198847,11.466666666666667,True,2023-12-02,2023-07-30
CUST_007046,2023-12-04,True,Service Quality,Voluntary,13,2023-12-19,177.73839199086723,2.433333333333333,True,2023-12-02,2023-12-04
CUST_007047,,False,,,5,2023-12-27,279.97327213218864,8.166666666666666,False,2023-12-02,
CUST_007048,,False,,,10,2023-12-22,85.90380480263407,3.3333333333333335,False,2023-12-02,
CUST_007049,2023-04-10,True,Price,Voluntary,30,2023-12-02,699.3656676292113,23.0,True,2023-12-02,2023-04-10
CUST_007050,,False,,,30,2023-12-02,443.33679491818265,14.0,False,2023-12-02,
CUST_007051,,False,,,6,2023-12-26,549.9586141917761,18.2,False,2023-12-02,
CUST_007052,,False,,,12,2023-12-20,1344.5588588953558,23.4,False,2023-12-02,
CUST_007053,2023-10-12,True,Price,Voluntary,1,2023-12-31,737.2886721929622,4.033333333333333,True,2023-12-02,2023-10-12
CUST_007054,,False,,,30,2023-12-02,329.3057242876885,12.0,False,2023-12-02,
CUST_007055,,False,,,29,2023-12-03,550.2688887022363,17.966666666666665,False,2023-12-02,
CUST_007056,,False,,,8,2023-12-24,465.43611524915144,15.266666666666667,False,2023-12-02,
CUST_007057,,False,,,13,2023-12-19,288.78464365941545,5.433333333333334,False,2023-12-02,
CUST_007058,,False,,,1,2023-12-31,672.6363703071348,23.033333333333335,False,2023-12-02,
CUST_007059,2023-03-17,True,Price,Voluntary,29,2023-12-03,374.07573851079775,12.966666666666667,True,2023-12-02,2023-03-17
CUST_007060,2023-01-27,True,Price,Voluntary,9,2023-12-23,689.8727645297956,24.3,True,2023-12-02,2023-01-27
CUST_007061,2022-11-06,True,Service Quality,Voluntary,2,2023-12-30,661.3571006168581,24.066666666666666,True,2023-12-02,2022-11-06
CUST_007062,,False,,,10,2023-12-22,2187.497341421283,15.333333333333334,False,2023-12-02,
CUST_007063,,False,,,22,2023-12-10,655.088944312043,21.733333333333334,False,2023-12-02,
CUST_007064,,False,,,28,2023-12-04,581.7641609503764,20.933333333333334,False,2023-12-02,
CUST_007065,,False,,,4,2023-12-28,439.3901706579842,14.133333333333333,False,2023-12-02,
CUST_007066,,False,,,13,2023-12-19,703.8283920243838,23.433333333333334,False,2023-12-02,
CUST_007067,2023-12-02,True,Service Quality,Voluntary,12,2023-12-20,121.4140977947826,3.4,True,2023-12-02,2023-12-02
CUST_007068,2023-01-19,True,Price,Voluntary,17,2023-12-15,970.8762458244308,16.566666666666666,True,2023-12-02,2023-01-19
CUST_007069,,False,,,25,2023-12-07,126.91297278795379,3.8333333333333335,False,2023-12-02,
CUST_007070,,False,,,29,2023-12-03,428.8935566721161,13.966666666666667,False,2023-12-02,
CUST_007071,,False,,,11,2023-12-21,118.42098598977188,4.366666666666666,False,2023-12-02,
CUST_007072,,False,,,10,2023-12-22,1708.4485757917435,10.333333333333334,False,2023-12-02,
CUST_007073,2023-12-23,True,Technical Issues,Voluntary,10,2023-12-22,116.8921286916774,3.3333333333333335,True,2023-12-02,2023-12-23
CUST_007074,,False,,,22,2023-12-10,238.21621100910403,4.733333333333333,False,2023-12-02,
CUST_007075,,False,,,6,2023-12-26,441.9518952168124,13.2,False,2023-12-02,
CUST_007076,,False,,,16,2023-12-16,471.2719765613422,8.533333333333333,False,2023-12-02,
CUST_007077,,False,,,2,2023-12-30,1462.2590019927206,24.066666666666666,False,2023-12-02,
CUST_007078,,False,,,7,2023-12-25,547.5419487848922,9.233333333333333,False,2023-12-02,
CUST_007079,,False,,,24,2023-12-08,608.6267466616237,21.8,False,2023-12-02,
CUST_007080,,False,,,17,2023-12-15,379.8402135288693,12.566666666666666,False,2023-12-02,
CUST_007081,,False,,,3,2023-12-29,3061.3967848828465,20.1,False,2023-12-02,
CUST_007082,2023-06-20,True,Service Quality,Voluntary,18,2023-12-14,1165.8512152144733,18.6,True,2023-12-02,2023-06-20
CUST_007083,,False,,,11,2023-12-21,260.36328511400546,9.366666666666667,False,2023-12-02,
CUST_007084,,False,,,13,2023-12-19,592.504445354754,19.433333333333334,False,2023-12-02,
CUST_007085,,False,,,14,2023-12-18,840.7366850488465,14.466666666666667,False,2023-12-02,
CUST_007086,2022-11-15,True,Service Quality,Voluntary,7,2023-12-25,862.2172938065594,15.233333333333333,True,2023-12-02,2022-11-15
CUST_007087,,False,,,29,2023-12-03,250.4842945640819,9.966666666666667,False,2023-12-02,
CUST_007088,2023-01-27,True,Service Quality,Voluntary,18,2023-12-14,385.78483751656546,12.6,True,2023-12-02,2023-01-27
CUST_007089,,False,,,12,2023-12-20,146.53992523309913,4.4,False,2023-12-02,
CUST_007090,,False,,,12,2023-12-20,447.67513666980506,16.4,False,2023-12-02,
CUST_007091,,False,,,13,2023-12-19,117.66309088835968,2.433333333333333,False,2023-12-02,
CUST_007092,,False,,,24,2023-12-08,364.6963296974519,16.8,False,2023-12-02,
CUST_007093,,False,,,14,2023-12-18,581.7496423329833,19.466666666666665,False,2023-12-02,
CUST_007094,,False,,,2,2023-12-30,459.45061226207713,16.066666666666666,False,2023-12-02,
CUST_007095,,False,,,3,2023-12-29,3239.3156654243135,24.1,False,2023-12-02,
CUST_007096,,False,,,8,2023-12-24,237.09575180897477,9.266666666666667,False,2023-12-02,
CUST_007097,,False,,,12,2023-12-20,646.7172304376456,21.4,False,2023-12-02,
CUST_007098,2023-11-01,True,Competition,Voluntary,17,2023-12-15,117.94632575957307,4.566666666666666,True,2023-12-02,2023-11-01
CUST_007099,,False,,,23,2023-12-09,472.64609403801677,17.766666666666666,False,2023-12-02,
CUST_007100,,False,,,21,2023-12-11,2340.712535285722,14.7,False,2023-12-02,
CUST_007101,,False,,,24,2023-12-08,184.06787663702278,5.8,False,2023-12-02,
CUST_007102,,False,,,10,2023-12-22,218.67747673194089,6.333333333333333,False,2023-12-02,
CUST_007103,,False,,,13,2023-12-19,291.43952235067655,4.433333333333334,False,2023-12-02,
CUST_007104,,False,,,24,2023-12-08,287.27004745281795,4.8,False,2023-12-02,
CUST_007105,,False,,,14,2023-12-18,527.088323406251,18.466666666666665,False,2023-12-02,
CUST_007106,,False,,,17,2023-12-15,146.37562759683678,4.566666666666666,False,2023-12-02,
CUST_007107,2023-12-06,True,Service Quality,Voluntary,18,2023-12-14,177.68076048363008,2.6,True,2023-12-02,2023-12-06
CUST_007108,,False,,,1,2023-12-31,984.8067412856527,15.033333333333333,False,2023-12-02,
CUST_007109,,False,,,16,2023-12-16,628.7224742393918,16.7,False,2023-12-02,
CUST_007110,2023-07-15,True,Technical Issues,Voluntary,9,2023-12-23,317.81245940883554,10.3,True,2023-12-02,2023-07-15
CUST_007111,,False,,,13,2023-12-19,252.21897219512738,3.433333333333333,False,2023-12-02,
CUST_007112,,False,,,21,2023-12-11,323.42390197791775,11.7,False,2023-12-02,
CUST_007113,2023-08-27,True,Service Quality,Voluntary,9,2023-12-23,609.1711821437625,10.3,True,2023-12-02,2023-08-27
CUST_007114,2023-10-30,True,Service Quality,Voluntary,24,2023-12-08,87.06914585184875,3.8,True,2023-12-02,2023-10-30
CUST_007115,2023-09-14,True,Technical Issues,Voluntary,26,2023-12-06,326.0395402274674,11.866666666666667,True,2023-12-02,2023-09-14
CUST_007116,,False,,,11,2023-12-21,498.3960258107931,16.366666666666667,False,2023-12-02,
CUST_007117,,False,,,16,2023-12-16,597.6575961113907,18.533333333333335,False,2023-12-02,
CUST_007118,,False,,,10,2023-12-22,403.54992056596154,12.333333333333334,False,2023-12-02,
CUST_007119,,False,,,18,2023-12-14,428.0629418400108,8.6,False,2023-12-02,
CUST_007120,,False,,,23,2023-12-09,686.5280127670588,11.766666666666667,False,2023-12-02,
CUST_007121,,False,,,21,2023-12-11,1610.095114451138,12.7,False,2023-12-02,
CUST_007122,2023-07-10,True,Competition,Voluntary,2,2023-12-30,208.45888586241324,7.066666666666666,True,2023-12-02,2023-07-10
CUST_007123,,False,,,15,2023-12-17,179.31412329425163,6.5,False,2023-12-02,
CUST_007124,2023-12-02,True,Competition,Voluntary,20,2023-12-12,203.63418455953988,8.666666666666666,True,2023-12-02,2023-12-02
CUST_007125,,False,,,8,2023-12-24,294.7869889766184,9.266666666666667,False,2023-12-02,
CUST_007126,,False,,,20,2023-12-12,1225.4763479980431,19.666666666666668,False,2023-12-02,
CUST_007127,,False,,,23,2023-12-09,630.9641887316022,23.766666666666666,False,2023-12-02,
CUST_007128,2022-08-24,True,Competition,Voluntary,23,2023-12-09,1196.8287794301245,21.766666666666666,True,2023-12-02,2022-08-24
CUST_007129,,False,,,28,2023-12-04,330.1022034438388,12.933333333333334,False,2023-12-02,
CUST_007130,2023-11-07,True,Technical Issues,Voluntary,20,2023-12-12,142.72885757836013,4.666666666666667,True,2023-12-02,2023-11-07
CUST_007131,,False,,,11,2023-12-21,923.4323953541484,15.366666666666667,False,2023-12-02,
CUST_007132,,False,,,20,2023-12-12,301.9790178293971,10.666666666666666,False,2023-12-02,
CUST_007133,,False,,,17,2023-12-15,543.1319182929391,21.9,False,2023-12-02,
CUST_007134,,False,,,27,2023-12-05,991.6258243855816,18.9,False,2023-12-02,
CUST_007135,,False,,,27,2023-12-05,464.32965528891765,7.9,False,2023-12-02,
CUST_007136,,False,,,3,2023-12-29,592.5799380424203,21.1,False,2023-12-02,
CUST_007137,2023-07-25,True,Price,Voluntary,19,2023-12-13,318.41358809021364,12.766666666666667,True,2023-12-02,2023-07-25
CUST_007138,,False,,,7,2023-12-25,1160.043778346473,20.233333333333334,False,2023-12-02,
CUST_007139,,False,,,2,2023-12-30,524.9378925517331,16.066666666666666,False,2023-12-02,
CUST_007140,,False,,,9,2023-12-23,718.9282562786118,24.3,False,2023-12-02,
CUST_007141,2023-10-31,True,Service Quality,Voluntary,21,2023-12-11,455.9945376266627,11.7,True,2023-12-02,2023-10-31
CUST_007142,2023-10-25,True,Price,Voluntary,17,2023-12-15,2912.68130281758,20.566666666666666,True,2023-12-02,2023-10-25
CUST_007143,2023-12-19,True,Service Quality,Voluntary,21,2023-12-11,59.589730305901035,2.7,True,2023-12-02,2023-12-19
CUST_007144,,False,,,26,2023-12-06,115.23775215701818,5.866666666666666,False,2023-12-02,
CUST_007145,,False,,,14,2023-12-18,610.2750044522576,11.466666666666667,False,2023-12-02,
CUST_007146,2022-12-11,True,Technical Issues,Voluntary,6,2023-12-26,554.6143433297938,20.2,True,2023-12-02,2022-12-11
CUST_007147,2023-10-30,True,Price,Voluntary,23,2023-12-09,184.61699025937315,5.766666666666667,True,2023-12-02,2023-10-30
CUST_007148,,False,,,4,2023-12-28,334.9479890918413,11.133333333333333,False,2023-12-02,
CUST_007149,,False,,,12,2023-12-20,485.42829295041986,7.4,False,2023-12-02,
CUST_007150,,False,,,14,2023-12-18,174.74818678149967,2.466666666666667,False,2023-12-02,
CUST_007151,,False,,,25,2023-12-07,311.14627528839173,9.833333333333334,False,2023-12-02,
CUST_007152,2023-12-14,True,Service Quality,Voluntary,23,2023-12-09,458.39221566714366,2.7666666666666666,True,2023-12-02,2023-12-14
CUST_007153,2023-12-30,True,Service Quality,Voluntary,20,2023-12-12,407.86513029435935,16.666666666666668,True,2023-12-02,2023-12-30
CUST_007154,,False,,,29,2023-12-03,1043.755178508267,17.966666666666665,False,2023-12-02,
CUST_007155,,False,,,4,2023-12-28,1114.2977930990564,19.133333333333333,False,2023-12-02,
CUST_007156,,False,,,-4,2024-01-05,720.4540353678611,24.166666666666668,False,2023-12-02,
CUST_007157,2023-11-17,True,Service Quality,Voluntary,27,2023-12-05,210.21129540272193,8.933333333333334,True,2023-12-02,2023-11-17
CUST_007158,,False,,,3,2023-12-29,468.71107212886375,17.1,False,2023-12-02,
CUST_007159,,False,,,26,2023-12-06,363.3620342923124,11.866666666666667,False,2023-12-02,
CUST_007160,,False,,,19,2023-12-13,542.784920443008,18.633333333333333,False,2023-12-02,
CUST_007161,2023-12-26,True,Service Quality,Voluntary,7,2023-12-25,1189.9185692482522,20.233333333333334,True,2023-12-02,2023-12-26
CUST_007162,,False,,,13,2023-12-19,368.6909654923462,11.433333333333334,False,2023-12-02,
CUST_007163,,False,,,9,2023-12-23,650.3353743224048,20.3,False,2023-12-02,
CUST_007164,2022-11-15,True,Price,Voluntary,5,2023-12-27,889.7519622649232,16.166666666666668,True,2023-12-02,2022-11-15
CUST_007165,,False,,,9,2023-12-23,125.07048231604146,1.3,False,2023-12-02,
CUST_007166,,False,,,27,2023-12-05,217.13818819204047,6.9,False,2023-12-02,
CUST_007167,,False,,,9,2023-12-23,299.45252281070265,9.3,False,2023-12-02,
CUST_007168,,False,,,27,2023-12-05,441.5217973957809,17.9,False,2023-12-02,
CUST_007169,,False,,,7,2023-12-25,149.08753963595078,4.233333333333333,False,2023-12-02,
CUST_007170,,False,,,6,2023-12-26,479.252382342756,15.2,False,2023-12-02,
CUST_007171,,False,,,7,2023-12-25,545.4810268802264,22.233333333333334,False,2023-12-02,
CUST_007172,,False,,,2,2023-12-30,640.8774239754267,21.066666666666666,False,2023-12-02,
CUST_007173,,False,,,20,2023-12-12,467.0327315287109,15.666666666666666,False,2023-12-02,
CUST_007174,,False,,,23,2023-12-09,670.2948284020504,22.766666666666666,False,2023-12-02,
CUST_007175,2022-10-23,True,Service Quality,Voluntary,2,2023-12-30,3223.3941399827686,21.066666666666666,True,2023-12-02,2022-10-23
CUST_007176,,False,,,8,2023-12-24,330.05101920010793,11.266666666666667,False,2023-12-02,
CUST_007177,,False,,,29,2023-12-03,318.47528773618853,12.966666666666667,False,2023-12-02,
CUST_007178,,False,,,19,2023-12-13,1079.8261855170986,17.633333333333333,False,2023-12-02,
CUST_007179,,False,,,4,2023-12-28,356.41707468230265,12.133333333333333,False,2023-12-02,
CUST_007180,,False,,,15,2023-12-17,608.8632673076463,3.5,False,2023-12-02,
CUST_007181,,False,,,13,2023-12-19,264.8724811503908,9.433333333333334,False,2023-12-02,
CUST_007182,,False,,,10,2023-12-22,266.042575376337,8.333333333333334,False,2023-12-02,
CUST_007183,,False,,,26,2023-12-06,311.2291473364117,5.866666666666666,False,2023-12-02,
CUST_007184,,False,,,23,2023-12-09,351.2579885120541,11.766666666666667,False,2023-12-02,
CUST_007185,2023-12-25,True,Service Quality,Voluntary,18,2023-12-14,708.5322580842267,11.6,True,2023-12-02,2023-12-25
